ip,city,country,region
67.11.147.201,San Antonio,US,Texas
107.191.1.252,Provo,US,Utah
173.174.148.202,New Braunfels,US,Texas
107.77.189.32,Houston,US,Texas
136.49.16.164,Austin,US,Texas
70.121.162.64,San Antonio,US,Texas
107.127.0.39,Dallas,US,Texas
70.117.8.141,San Antonio,US,Texas
70.94.148.57,San Antonio,US,Texas
136.50.79.102,San Antonio,US,Texas
68.206.160.11,San Antonio,US,Texas
3.17.140.122,Hilliard,US,Ohio
68.77.133.109,San Antonio,US,Texas
130.45.49.167,San Antonio,US,Texas
174.51.184.241,Colorado Springs,US,Colorado
172.56.7.180,Dallas,US,Texas
69.154.54.95,San Antonio,US,Texas
107.77.189.4,Houston,US,Texas
89.187.164.248,Dallas,US,Texas
76.185.197.205,San Antonio,US,Texas
107.77.189.48,Houston,US,Texas
130.45.70.28,San Antonio,US,Texas
208.84.155.68,Dallas,US,Texas
108.178.71.190,San Antonio,US,Texas
107.77.169.7,Houston,US,Texas
75.1.203.41,San Antonio,US,Texas
13.57.243.127,San Jose,US,California
3.235.16.254,Ashburn,US,Virginia
50.226.88.98,Denver,US,Colorado
172.58.96.49,Houston,US,Texas
172.56.6.7,Dallas,US,Texas
172.56.7.87,Dallas,US,Texas
107.77.189.14,Houston,US,Texas
107.77.189.29,Houston,US,Texas
107.77.189.24,Houston,US,Texas
107.77.169.29,Houston,US,Texas
107.77.189.55,Houston,US,Texas
162.233.170.149,San Antonio,US,Texas
89.187.164.244,Dallas,US,Texas
201.116.138.82,Piedras Negras,MX,Coahuila
173.173.110.122,San Antonio,US,Texas
162.233.171.61,San Antonio,US,Texas
104.200.142.196,Dallas,US,Texas
172.56.6.186,Dallas,US,Texas
166.205.190.36,Dallas,US,Texas
96.8.130.96,San Antonio,US,Texas
89.187.164.91,Dallas,US,Texas
72.190.28.51,Farmers Branch,US,Texas
66.69.48.5,San Antonio,US,Texas
45.18.51.199,San Antonio,US,Texas
104.48.214.211,Hallettsville,US,Texas
136.50.53.26,San Antonio,US,Texas
136.50.83.85,San Antonio,US,Texas
136.50.64.148,San Antonio,US,Texas
172.56.7.218,Dallas,US,Texas
24.243.16.96,San Antonio,US,Texas
76.198.205.9,San Antonio,US,Texas
70.121.129.79,San Antonio,US,Texas
136.50.99.17,San Antonio,US,Texas
107.77.189.62,Houston,US,Texas
136.50.58.119,San Antonio,US,Texas
96.8.253.119,New Braunfels,US,Texas
173.174.231.66,San Antonio,US,Texas
72.191.142.5,New Braunfels,US,Texas
107.77.169.13,Houston,US,Texas
172.58.111.66,Dallas,US,Texas
172.58.70.171,Dallas,US,Texas
172.58.108.47,Dallas,US,Texas
172.58.108.27,Dallas,US,Texas
47.234.188.230,New Braunfels,US,Texas
172.58.111.64,Dallas,US,Texas
71.146.119.5,Dallas,US,Texas
172.58.111.8,Dallas,US,Texas
75.41.19.43,San Antonio,US,Texas
172.58.99.115,Houston,US,Texas
70.94.167.166,San Antonio,US,Texas
172.58.111.48,Dallas,US,Texas
74.76.254.34,Newark,US,New York
172.58.99.16,Houston,US,Texas
172.58.67.159,Dallas,US,Texas
172.58.108.147,Dallas,US,Texas
96.8.248.136,New Braunfels,US,Texas
172.58.108.41,Dallas,US,Texas
136.50.78.231,San Antonio,US,Texas
136.50.104.158,San Antonio,US,Texas
136.50.13.147,San Antonio,US,Texas
66.69.58.238,San Antonio,US,Texas
24.26.240.167,San Antonio,US,Texas
71.221.46.112,Killeen,US,Texas
76.198.200.203,San Antonio,US,Texas
67.11.98.144,San Antonio,US,Texas
172.58.108.190,Dallas,US,Texas
70.121.221.55,San Antonio,US,Texas
172.58.107.129,Dallas,US,Texas
96.8.248.149,New Braunfels,US,Texas
172.58.108.187,Dallas,US,Texas
70.115.114.110,San Antonio,US,Texas
99.5.222.253,San Antonio,US,Texas
72.177.181.163,San Antonio,US,Texas
99.76.131.43,Fort Worth,US,Texas
68.206.162.6,San Antonio,US,Texas
172.58.79.188,Las Vegas,US,Nevada
24.242.150.231,Killeen,US,Texas
99.151.203.164,San Antonio,US,Texas
108.192.181.20,San Antonio,US,Texas
76.250.151.105,San Antonio,US,Texas
172.58.110.231,Dallas,US,Texas
136.50.11.9,San Antonio,US,Texas
172.58.72.248,Las Vegas,US,Nevada
174.246.129.39,Dallas,US,Texas
136.50.73.42,San Antonio,US,Texas
67.11.159.44,San Antonio,US,Texas
72.181.106.165,San Antonio,US,Texas
68.206.166.136,San Antonio,US,Texas
24.242.28.47,El Paso,US,Texas
96.8.248.232,New Braunfels,US,Texas
136.50.50.187,San Antonio,US,Texas
75.41.18.87,San Antonio,US,Texas
107.77.169.19,Houston,US,Texas
70.239.184.149,San Antonio,US,Texas
107.140.16.45,Greensboro,US,North Carolina
72.191.61.117,San Antonio,US,Texas
68.203.215.197,San Antonio,US,Texas
70.117.148.31,Carrollton,US,Texas
72.191.59.31,San Antonio,US,Texas
136.50.98.51,San Antonio,US,Texas
98.156.147.200,Dallas,US,Texas
72.177.173.215,San Antonio,US,Texas
67.11.201.53,San Antonio,US,Texas
99.62.48.254,San Antonio,US,Texas
172.58.99.13,Houston,US,Texas
98.6.122.83,San Antonio,US,Texas
71.40.194.90,San Antonio,US,Texas
172.58.97.8,Houston,US,Texas
99.65.201.242,San Antonio,US,Texas
172.56.6.157,Dallas,US,Texas
173.174.149.192,Schertz,US,Texas
70.118.168.239,San Antonio,US,Texas
66.25.162.204,San Antonio,US,Texas
68.206.160.201,San Antonio,US,Texas
172.56.7.56,Dallas,US,Texas
76.187.164.109,Garland,US,Texas
173.173.98.137,San Antonio,US,Texas
172.58.97.120,Houston,US,Texas
174.110.211.97,Fayetteville,US,North Carolina
72.181.120.147,San Antonio,US,Texas
172.58.97.127,Houston,US,Texas
172.58.102.191,Oklahoma City,US,Oklahoma
75.177.248.24,Marion,US,South Carolina
172.58.101.150,Houston,US,Texas
172.58.97.187,Houston,US,Texas
172.58.73.208,Las Vegas,US,Nevada
172.58.77.193,Las Vegas,US,Nevada
172.58.99.229,Houston,US,Texas
172.58.108.202,Dallas,US,Texas
24.28.41.36,Dallas,US,Texas
173.232.241.228,Dallas,US,Texas
172.58.72.45,Las Vegas,US,Nevada
174.197.6.132,Austin,US,Texas
75.28.18.125,McKinney,US,Texas
24.28.41.37,Dallas,US,Texas
172.58.108.97,Dallas,US,Texas
174.197.1.23,Austin,US,Texas
75.141.146.55,Fort Worth,US,Texas
172.56.6.32,Dallas,US,Texas
67.11.48.186,San Antonio,US,Texas
67.48.50.218,Austin,US,Texas
172.58.67.72,Dallas,US,Texas
172.58.99.149,Houston,US,Texas
172.58.102.231,Oklahoma City,US,Oklahoma
172.58.102.162,Oklahoma City,US,Oklahoma
174.197.2.151,Austin,US,Texas
172.56.7.141,Dallas,US,Texas
172.58.102.219,Oklahoma City,US,Oklahoma
172.58.102.222,Oklahoma City,US,Oklahoma
172.58.102.200,Oklahoma City,US,Oklahoma
172.56.6.60,Dallas,US,Texas
108.84.76.107,San Antonio,US,Texas
172.58.68.136,Dallas,US,Texas
47.234.244.208,Brownsville,US,Texas
172.58.107.206,Dallas,US,Texas
107.77.219.114,Houston,US,Texas
172.58.71.71,Dallas,US,Texas
172.58.67.123,Dallas,US,Texas
96.8.253.49,New Braunfels,US,Texas
66.69.94.59,San Antonio,US,Texas
172.58.107.97,Dallas,US,Texas
172.58.102.254,Oklahoma City,US,Oklahoma
24.170.84.159,Laredo,US,Texas
172.58.99.20,Houston,US,Texas
172.58.70.237,Dallas,US,Texas
172.58.99.197,Houston,US,Texas
172.58.99.234,Houston,US,Texas
172.58.99.213,Houston,US,Texas
172.58.108.216,Dallas,US,Texas
172.58.102.149,Oklahoma City,US,Oklahoma
70.94.157.237,San Antonio,US,Texas
172.58.110.176,Dallas,US,Texas
172.58.107.232,Dallas,US,Texas
172.58.68.125,Dallas,US,Texas
67.11.253.150,San Antonio,US,Texas
172.58.71.121,Dallas,US,Texas
172.58.102.226,Oklahoma City,US,Oklahoma
172.58.68.33,Dallas,US,Texas
172.58.99.238,Houston,US,Texas
172.58.111.105,Dallas,US,Texas
99.162.244.233,San Antonio,US,Texas
172.58.99.82,Houston,US,Texas
172.58.102.139,Oklahoma City,US,Oklahoma
172.58.108.72,Dallas,US,Texas
172.56.7.40,Dallas,US,Texas
172.58.108.139,Dallas,US,Texas
162.222.247.26,New Braunfels,US,Texas
172.58.67.14,Dallas,US,Texas
172.58.99.208,Houston,US,Texas
162.222.246.181,New Braunfels,US,Texas
216.156.205.173,Denver,US,Colorado
172.58.99.109,Houston,US,Texas
172.58.99.26,Houston,US,Texas
172.58.108.153,Dallas,US,Texas
172.58.67.175,Dallas,US,Texas
209.40.156.14,Blackwell,US,Texas
172.58.99.57,Houston,US,Texas
172.58.107.153,Dallas,US,Texas
172.58.70.201,Dallas,US,Texas
172.58.99.139,Houston,US,Texas
72.177.226.58,San Antonio,US,Texas
173.173.119.75,San Antonio,US,Texas
172.56.15.46,Houston,US,Texas
209.205.122.182,Dallas,US,Texas
76.214.156.42,San Antonio,US,Texas
172.56.15.15,Houston,US,Texas
76.211.179.43,San Antonio,US,Texas
70.123.231.211,Schertz,US,Texas
72.177.229.125,San Antonio,US,Texas
72.191.50.176,San Antonio,US,Texas
72.181.117.226,San Antonio,US,Texas
173.174.197.146,San Antonio,US,Texas
24.27.227.1,Dallas,US,Texas
108.65.244.91,San Antonio,US,Texas
97.105.19.61,Houston,US,Texas
66.69.68.137,San Antonio,US,Texas
209.205.122.186,Dallas,US,Texas
24.27.227.0,Dallas,US,Texas
172.3.220.202,San Antonio,US,Texas
209.205.123.242,Dallas,US,Texas
12.247.3.42,Rockport,US,Texas
67.11.104.47,San Antonio,US,Texas
192.171.117.210,San Antonio,US,Texas
65.36.111.91,Austin,US,Texas
47.189.243.89,Carrollton,US,Texas
104.53.201.99,San Antonio,US,Texas
97.98.16.4,Corpus Christi,US,Texas
70.120.83.9,San Antonio,US,Texas
172.56.15.203,Houston,US,Texas
173.173.104.57,San Antonio,US,Texas
162.205.226.57,San Antonio,US,Texas
172.56.15.6,Houston,US,Texas
45.22.97.134,San Antonio,US,Texas
196.52.2.30,New York City,US,New York
196.52.2.49,New York City,US,New York
172.56.15.50,Houston,US,Texas
174.207.2.105,Cleveland,US,Ohio
107.77.100.47,Houston,US,Texas
97.105.19.58,Houston,US,Texas
71.40.1.172,San Antonio,US,Texas
129.115.2.245,San Antonio,US,Texas
12.247.3.50,Rockport,US,Texas
76.185.247.126,San Antonio,US,Texas
70.121.180.146,San Antonio,US,Texas
99.203.27.36,Houston,US,Texas
96.8.150.23,New Braunfels,US,Texas
173.173.127.101,San Antonio,US,Texas
71.42.140.139,San Antonio,US,Texas
67.11.154.74,San Antonio,US,Texas
72.48.6.70,Fort Worth,US,Texas
72.178.96.177,New Braunfels,US,Texas
174.207.3.185,Cleveland,US,Ohio
24.155.251.203,San Marcos,US,Texas
173.173.100.232,San Antonio,US,Texas
97.77.127.220,San Antonio,US,Texas
24.153.137.59,San Antonio,US,Texas
166.251.112.222,San Antonio,US,Texas
107.77.72.112,Houston,US,Texas
97.77.161.196,Dallas,US,Texas
174.207.17.250,San Antonio,US,Texas
107.77.66.47,Houston,US,Texas
196.52.2.70,New York City,US,New York
104.53.206.121,San Antonio,US,Texas
166.251.109.241,San Antonio,US,Texas
75.1.32.205,New Braunfels,US,Texas
23.127.174.69,San Antonio,US,Texas
107.77.100.45,Houston,US,Texas
107.77.100.79,Houston,US,Texas
196.52.2.52,New York City,US,New York
199.193.220.210,San Antonio,US,Texas
174.207.0.15,Cleveland,US,Ohio
99.203.155.147,San Jose,US,California
72.191.22.4,Canyon Lake,US,Texas
174.207.0.177,Cleveland,US,Ohio
12.34.237.242,Ranchos Penitas West Colonia,US,Texas
72.191.29.130,San Antonio,US,Texas
76.218.41.171,Dallas,US,Texas
107.77.72.90,Port Arthur,US,Texas
70.125.151.73,San Antonio,US,Texas
129.112.109.42,Dallas,US,Texas
201.103.134.102,Mexico City,MX,Mexico City
70.120.93.125,San Antonio,US,Texas
72.190.180.197,San Antonio,US,Texas
166.251.112.88,San Antonio,US,Texas
72.182.51.48,Austin,US,Texas
12.189.101.90,Dallas,US,Texas
104.129.196.183,Chicago,US,Illinois
72.181.109.196,San Antonio,US,Texas
99.203.26.185,San Jose,US,California
162.236.252.30,San Antonio,US,Texas
104.184.220.38,Alice Acres,US,Texas
172.85.200.202,Dallas,US,Texas
107.77.64.21,Port Arthur,US,Texas
70.123.229.111,New Braunfels,US,Texas
99.203.26.93,San Jose,US,California
64.132.225.203,Star City,US,Arkansas
24.155.118.66,San Marcos,US,Texas
172.58.100.107,Houston,US,Texas
107.77.66.93,Houston,US,Texas
107.77.100.88,Houston,US,Texas
174.207.5.177,Cleveland,US,Ohio
174.207.13.44,Cleveland,US,Ohio
173.174.198.2,San Antonio,US,Texas
107.77.80.85,Houston,US,Texas
107.77.64.51,Port Arthur,US,Texas
97.77.232.50,Silsbee,US,Texas
166.251.101.233,San Antonio,US,Texas
99.203.26.254,San Jose,US,California
99.203.154.83,Houston,US,Texas
107.77.100.113,Houston,US,Texas
80.137.93.59,Hamburg,DE,Hamburg
174.207.13.226,Cleveland,US,Ohio
107.77.64.80,Houston,US,Texas
174.207.9.170,Cleveland,US,Ohio
107.77.72.97,Port Arthur,US,Texas
108.247.106.74,New Braunfels,US,Texas
107.77.66.96,Houston,US,Texas
107.77.64.27,Port Arthur,US,Texas
24.243.10.53,San Antonio,US,Texas
99.203.26.200,San Jose,US,California
104.191.1.102,San Antonio,US,Texas
170.248.173.247,San Antonio,US,Texas
64.134.159.142,Butterfield,US,Texas
189.146.46.149,Mexico City,MX,Mexico City
104.181.128.75,San Antonio,US,Texas
12.28.69.2,Houston,US,Texas
107.77.80.82,Houston,US,Texas
189.146.56.56,Mexico City,MX,Mexico City
107.77.100.91,Houston,US,Texas
70.123.224.242,Schertz,US,Texas
71.78.62.179,San Antonio,US,Texas
107.77.80.125,Houston,US,Texas
174.207.13.82,Cleveland,US,Ohio
107.77.64.50,Port Arthur,US,Texas
174.207.23.38,Cleveland,US,Ohio
90.80.230.243,Paris,FR,Île-de-France
136.50.5.46,San Antonio,US,Texas
24.243.34.38,Schertz,US,Texas
72.181.121.192,San Antonio,US,Texas
172.58.70.146,Dallas,US,Texas
45.27.14.73,San Antonio,US,Texas
172.58.109.173,Dallas,US,Texas
104.182.15.214,San Antonio,US,Texas
71.78.185.26,Dallas,US,Texas
148.66.38.18,San Antonio,US,Texas
209.58.147.231,Dallas,US,Texas
172.58.96.172,Houston,US,Texas
107.152.102.138,Dallas,US,Texas
71.78.167.131,San Antonio,US,Texas
107.77.100.125,Houston,US,Texas
170.225.9.141,Denver,US,Colorado
174.207.5.52,Cleveland,US,Ohio
172.58.99.155,Houston,US,Texas
12.27.152.137,Loma Grande Colonia,US,Texas
104.193.225.250,Dallas,US,Texas
24.26.244.77,San Antonio,US,Texas
216.177.187.98,San Antonio,US,Texas
107.204.132.6,San Antonio,US,Texas
107.77.217.101,Houston,US,Texas
107.181.165.202,Dallas,US,Texas
70.123.193.100,San Antonio,US,Texas
75.41.2.91,Manor,US,Texas
104.190.242.242,San Antonio,US,Texas
99.162.240.204,San Antonio,US,Texas
162.232.155.19,El Paso,US,Texas
166.137.118.89,Pecan Plantation,US,Texas
173.127.33.241,Houston,US,Texas
56.0.84.25,Blue Mound,US,Texas
99.203.26.41,San Jose,US,California
24.155.140.118,Temple,US,Texas
79.220.63.16,Munich,DE,Bavaria
162.249.35.10,Dallas,US,Texas
173.174.159.45,San Antonio,US,Texas
174.207.1.185,Cleveland,US,Ohio
72.181.97.136,San Antonio,US,Texas
97.105.69.130,San Antonio,US,Texas
172.58.97.32,Houston,US,Texas
56.0.84.26,Blue Mound,US,Texas
96.8.179.59,Boerne,US,Texas
70.114.139.150,Austin,US,Texas
50.84.103.219,San Antonio,US,Texas
172.58.96.163,Houston,US,Texas
173.173.107.110,San Antonio,US,Texas
65.36.105.55,Austin,US,Texas
173.173.100.228,San Antonio,US,Texas
173.174.155.172,San Antonio,US,Texas
76.185.158.93,San Antonio,US,Texas
72.181.118.217,San Antonio,US,Texas
77.136.40.123,Paris,FR,Île-de-France
87.158.135.133,Munich,DE,Bavaria
216.54.250.134,Monroe,US,Louisiana
99.184.61.243,San Antonio,US,Texas
107.77.80.107,Houston,US,Texas
70.121.188.16,San Antonio,US,Texas
173.127.112.106,Fort Worth,US,Texas
173.239.218.8,Ashburn,US,Virginia
166.137.136.50,Dallas,US,Texas
99.203.155.25,San Jose,US,California
72.177.206.117,San Antonio,US,Texas
104.53.215.21,San Antonio,US,Texas
51.9.81.63,High Wycombe,GB,England
100.35.67.162,Jersey City,US,New Jersey
173.127.13.65,Webster,US,Texas
68.203.201.38,San Antonio,US,Texas
24.160.133.222,San Antonio,US,Texas
99.203.26.214,San Jose,US,California
99.203.155.59,San Jose,US,California
66.69.77.154,San Antonio,US,Texas
166.137.118.47,Pecan Plantation,US,Texas
172.85.210.26,Fort Worth,US,Texas
99.203.26.237,San Jose,US,California
23.122.42.151,San Antonio,US,Texas
72.180.0.21,Carrollton,US,Texas
209.135.132.136,Wood River,US,Illinois
99.203.154.173,Houston,US,Texas
107.77.72.36,Port Arthur,US,Texas
162.72.0.173,De Soto,US,Illinois
108.213.189.26,Victoria,US,Texas
209.205.120.222,Dallas,US,Texas
173.173.96.202,San Antonio,US,Texas
167.24.24.150,San Antonio,US,Texas
72.180.51.14,Plano,US,Texas
173.173.111.218,San Antonio,US,Texas
96.40.234.116,Watertown,US,Wisconsin
69.166.87.217,New Braunfels,US,Texas
99.47.142.88,El Paso,US,Texas
173.127.6.41,Fort Worth,US,Texas
130.45.51.161,San Antonio,US,Texas
173.123.57.183,Fort Worth,US,Texas
173.127.44.50,Houston,US,Texas
97.77.16.42,Burnet,US,Texas
72.190.178.21,San Antonio,US,Texas
216.177.181.227,Boerne,US,Texas
173.127.49.144,League City,US,Texas
107.77.200.166,Dallas,US,Texas
75.54.33.183,San Antonio,US,Texas
173.149.206.146,Fort Worth,US,Texas
99.203.26.234,San Jose,US,California
166.137.139.56,Dallas,US,Texas
174.207.16.206,Cleveland,US,Ohio
173.175.112.68,San Antonio,US,Texas
166.137.125.49,Dallas,US,Texas
99.203.155.223,San Jose,US,California
24.175.231.111,El Paso,US,Texas
99.203.155.131,San Jose,US,California
166.137.126.119,Dallas,US,Texas
99.203.27.185,Houston,US,Texas
173.123.41.129,San Antonio,US,Texas
63.97.8.66,Dallas,US,Texas
173.127.23.253,Houston,US,Texas
173.127.79.63,Houston,US,Texas
99.203.27.150,Houston,US,Texas
24.173.208.242,San Antonio,US,Texas
68.206.246.215,El Paso,US,Texas
166.137.125.28,Dallas,US,Texas
23.127.172.66,San Antonio,US,Texas
67.79.20.162,Dallas,US,Texas
107.77.100.15,Houston,US,Texas
107.77.100.89,Houston,US,Texas
141.150.59.235,Edison,US,New Jersey
99.200.159.181,Fort Worth,US,Texas
72.180.53.75,Frisco,US,Texas
72.181.99.132,San Antonio,US,Texas
166.137.125.75,Dallas,US,Texas
216.82.146.133,New Braunfels,US,Texas
70.114.7.210,New Braunfels,US,Texas
166.137.118.83,Dallas,US,Texas
99.203.27.87,Houston,US,Texas
70.118.34.50,Marble Falls,US,Texas
144.178.1.54,Dallas,US,Texas
68.241.59.80,Atlanta,US,Georgia
50.84.229.194,San Antonio,US,Texas
97.77.206.98,San Antonio,US,Texas
99.203.26.86,San Jose,US,California
173.149.180.43,Fort Worth,US,Texas
71.41.243.19,Dallas,US,Texas
99.203.154.104,Houston,US,Texas
173.123.59.139,Fort Worth,US,Texas
99.203.26.150,San Jose,US,California
185.151.12.242,Washington,US,"Washington, D.C."
69.166.89.120,New Braunfels,US,Texas
185.151.12.218,Washington,US,"Washington, D.C."
173.255.139.216,Dallas,US,Texas
70.120.49.220,San Antonio,US,Texas
70.120.230.205,El Paso,US,Texas
64.134.31.44,Austin,US,Texas
24.73.246.228,San Antonio,US,Texas
136.50.0.214,San Antonio,US,Texas
97.105.102.61,San Antonio,US,Texas
166.137.143.123,Dallas,US,Texas
68.201.249.18,San Antonio,US,Texas
166.137.126.34,Dallas,US,Texas
172.108.140.130,Plano,US,Texas
166.137.118.110,Antlers,US,Oklahoma
96.8.160.28,Boerne,US,Texas
72.180.46.191,Plano,US,Texas
172.3.28.29,San Antonio,US,Texas
97.105.101.131,Universal City,US,Texas
99.132.130.214,San Antonio,US,Texas
67.79.15.43,Universal City,US,Texas
72.48.1.140,Dallas,US,Texas
67.11.16.255,New Braunfels,US,Texas
70.117.9.9,San Antonio,US,Texas
64.134.159.125,Northport,US,Alabama
192.138.47.30,Columbus,US,Ohio
97.77.203.60,San Antonio,US,Texas
99.203.155.177,San Jose,US,California
74.50.118.217,Tampa,US,Florida
72.48.8.218,Waco,US,Texas
24.26.252.42,San Antonio,US,Texas
72.178.117.75,San Antonio,US,Texas
38.95.108.230,Los Angeles,US,California
99.203.26.144,San Jose,US,California
24.26.246.52,San Antonio,US,Texas
174.207.17.141,San Antonio,US,Texas
99.203.27.154,Houston,US,Texas
173.175.172.89,El Paso,US,Texas
72.48.11.18,San Marcos,US,Texas
173.239.232.81,Bridgeport,US,Connecticut
173.123.4.140,San Antonio,US,Texas
209.194.208.150,El Paso,US,Texas
65.36.104.120,Austin,US,Texas
97.77.238.3,Seguin,US,Texas
24.242.143.6,Austin,US,Texas
108.249.226.232,El Paso,US,Texas
99.203.154.82,Houston,US,Texas
166.137.139.115,Dallas,US,Texas
103.208.220.130,Hatsudai,JP,Tokyo
99.203.26.63,San Jose,US,California
99.203.27.45,Houston,US,Texas
99.203.26.60,San Jose,US,California
70.121.161.166,San Antonio,US,Texas
107.77.169.6,Houston,US,Texas
104.10.80.59,Leander,US,Texas
174.207.19.90,Cleveland,US,Ohio
45.56.172.244,Denver,US,Colorado
107.77.169.9,Houston,US,Texas
107.77.169.2,Houston,US,Texas
103.208.220.137,Hatsudai,JP,Tokyo
107.77.220.18,Houston,US,Texas
172.58.109.96,Dallas,US,Texas
70.94.182.14,Euless,US,Texas
45.56.172.242,Denver,US,Colorado
45.56.172.248,Denver,US,Colorado
45.56.172.243,Denver,US,Colorado
173.174.197.21,San Antonio,US,Texas
70.123.224.162,Schertz,US,Texas
209.107.210.228,Chicago,US,Illinois
209.107.216.157,Dallas,US,Texas
162.251.232.108,Las Vegas,US,Nevada
185.161.201.16,Saarbrücken,DE,Saarland
162.251.232.107,Las Vegas,US,Nevada
66.162.83.179,San Antonio,US,Texas
68.206.80.164,Dallas,US,Texas
72.179.184.241,San Antonio,US,Texas
99.203.27.248,Houston,US,Texas
71.42.156.131,San Antonio,US,Texas
69.16.147.251,Figino,IT,Lombardy
107.77.218.225,Houston,US,Texas
103.208.220.141,Hatsudai,JP,Tokyo
99.88.62.137,San Antonio,US,Texas
107.209.79.143,Cuero,US,Texas
67.2.167.92,Salt Lake City,US,Utah
75.70.247.39,Colorado Springs,US,Colorado
72.48.241.23,San Antonio,US,Texas
216.180.182.238,Layton,US,Utah
156.80.4.2,Dallas,US,Texas
69.16.147.252,Figino,IT,Lombardy
130.45.35.132,San Antonio,US,Texas
99.203.90.1,Houston,US,Texas
107.77.217.142,Kirbyville,US,Texas
156.80.4.22,Dallas,US,Texas
70.94.160.224,San Antonio,US,Texas
68.203.199.3,San Antonio,US,Texas
70.123.229.93,Schertz,US,Texas
192.67.54.12,Live Oak,US,Texas
64.145.67.138,Atlanta,US,Georgia
70.121.184.209,San Antonio,US,Texas
64.145.67.139,Atlanta,US,Georgia
104.58.132.243,San Antonio,US,Texas
98.6.153.146,Austin,US,Texas
216.4.53.35,Phoenix,US,Arizona
174.207.23.126,Cleveland,US,Ohio
103.208.220.131,Hatsudai,JP,Tokyo
165.237.199.139,Charlotte,US,North Carolina
47.180.185.126,Los Angeles,US,California
172.114.236.29,Torrance,US,California
107.77.228.136,Los Angeles,US,California
174.207.20.146,Cleveland,US,Ohio
174.207.22.226,Cleveland,US,Ohio
174.207.8.122,Cleveland,US,Ohio
4.7.145.58,Houston,US,Texas
174.207.12.204,Cleveland,US,Ohio
71.136.251.115,San Antonio,US,Texas
66.69.90.155,San Antonio,US,Texas
72.181.104.118,San Antonio,US,Texas
107.77.221.154,Houston,US,Texas
172.124.70.113,San Antonio,US,Texas
107.77.221.64,Houston,US,Texas
165.237.199.136,Charlotte,US,North Carolina
199.193.221.114,San Antonio,US,Texas
72.181.106.116,San Antonio,US,Texas
174.207.4.32,Cleveland,US,Ohio
